YEAR,DATE,MONTH,SITE,PLANT,DEPTH,FROND,LNGTH_WC,DIAM_WC,WT_WC,NODES_WC,WT_NB_WC,LNGTH_C,DIAM_C,WT_C,NODES_C,WT_NB_C,STATUS,SCRAP,BLADES,NOTES,use,Sum water column and canopy lengths,Sum water column and canopy weight
2003,3/6/03,3,ABUR,1,6.4,22,6.4,,0.81,43,0.35,3.5,,1.13,53,0.22,C,,,,Y,9.9,1.94
2003,3/6/03,3,ABUR,1,6.4,23,6.4,,0.93,64,0.3,0.4,,0.03,9,0.02,G,,,,Y,6.8,0.96
2003,3/6/03,3,ABUR,1,6.4,24,6.4,,0.88,55,0.32,1,,0.2,21,0.02,G,,,,Y,7.4,1.08
2003,3/6/03,3,ABUR,1,6.4,25,6.4,,0.84,48,0.37,3.1,,0.87,58,0.17,G,,,,Y,9.5,1.71
2003,3/6/03,3,ABUR,1,6.4,26,6.4,,0.51,33,0.31,5.4,,1.55,92,0.31,G,,,,Y,11.8,2.06
2003,3/6/03,3,ABUR,1,6.4,27,6.4,,0.78,42,0.29,2,,0.47,42,0.08,G,,,,Y,8.4,1.25
2003,3/6/03,3,ABUR,1,6.4,,,,,,,0,,0,,,,2.05,,,Y,0,0
2003,3/5/03,3,AQUE,1,6.7,1,5,,0.78,45,0.26,0,,0,,,G,,,,Y,5,0.78
2003,3/5/03,3,AQUE,1,6.7,2,6.7,,1.05,47,0.36,3.3,,1.26,58,0.26,G,,,,Y,10,2.31
2003,3/5/03,3,AQUE,1,6.7,3,2.2,,0.22,14,0.12,0,,0,,,G,,,,Y,2.2,0.22
2003,3/5/03,3,AQUE,1,6.7,4,1.7,,0.12,7,0.74,0,,0,,,T,,,,Y,1.7,0.12
2003,3/5/03,3,AQUE,1,6.7,5,6.7,,0.46,35,0.35,10.3,,2.19,177,0.71,G,,,,Y,17,2.65
2003,3/5/03,3,AQUE,1,6.7,6,0.6,,0.05,2,0.04,0,,0,,,G,,,,Y,0.6,0.05
2003,3/5/03,3,AQUE,1,6.7,7,6.7,,1.06,48,0.41,3.6,,1.6,67,0.35,G,,,,Y,10.3,2.66
2003,3/5/03,3,AQUE,1,6.7,8,1.4,,0.09,10,0.04,0,,0,,,G,,,,Y,1.4,0.09
2003,3/5/03,3,AQUE,1,6.7,9,6.7,,0.78,37,0.39,5.3,,1.91,93,0.41,G,,,,Y,12,2.69
2003,3/5/03,3,AQUE,1,6.7,10,1.6,,0.15,13,0.08,0,,0,,,G,,,,Y,1.6,0.15
2003,3/5/03,3,AQUE,1,6.7,11,2.9,,0.28,15,0.19,0,,0,,,T,,,,Y,2.9,0.28
2003,3/5/03,3,AQUE,1,6.7,12,5.6,,0.42,48,0.15,0,,0,,,G,,,,Y,5.6,0.42
2003,3/5/03,3,AQUE,1,6.7,13,6.7,,0.38,35,0.32,4.9,,0.82,86,0.39,C,,,,Y,11.6,1.2
2003,3/5/03,3,AQUE,1,6.7,14,1.8,,0.07,12,0.02,0,,0,,,G,,,,Y,1.8,0.07
2003,3/5/03,3,AQUE,1,6.7,15,3.3,,0.05,20,0.05,0,,0,,,G,,,,Y,3.3,0.05
2003,3/5/03,3,AQUE,1,6.7,16,6.7,,0.75,37,0.34,5.1,,1.94,93,0.42,G,,,,Y,11.8,2.69
2003,3/5/03,3,AQUE,1,6.7,17,2.5,,0.4,32,0.1,0,,0,,,G,,,,Y,2.5,0.4
2003,3/5/03,3,AQUE,1,6.7,18,6.74,,1.2,64,0.36,1.8,,0.67,49,0.09,G,,,,Y,8.54,1.87
2003,3/5/03,3,AQUE,1,6.7,19,3.1,,0.32,26,0.08,0,,0,,,G,,,,Y,3.1,0.32
2003,3/5/03,3,AQUE,1,6.7,20,6.7,,1.11,59,0.34,3,,1,50,0.18,G,,,,Y,9.7,2.11
2003,3/5/03,3,AQUE,1,6.7,21,3.9,,0.11,,,0,,3,,,S,,,,Y,3.9,3.11
2003,3/5/03,3,AQUE,1,6.7,22,6.7,,0.27,32,0.24,6.1,,0.74,108,0.41,T,,,,Y,12.8,1.01
2003,3/5/03,3,AQUE,1,6.7,23,5.7,,0.16,,,0,,0,,,,,,,Y,5.7,0.16
2003,3/5/03,3,AQUE,1,6.7,24,1.7,,0,,,0,,0,,,S,,,,Y,1.7,0
2003,3/5/03,3,AQUE,1,6.7,25,4.5,,0.14,,,0,,0,,,S,,,,Y,4.5,0.14
2003,3/5/03,3,AQUE,1,6.7,26,1.3,,0.05,5,0.04,0,,0,,,C,,,,Y,1.3,0.05
2003,3/5/03,3,AQUE,1,6.7,27,5.2,,0.11,,,0,,0,,,S,,,,Y,5.2,0.11
2003,3/5/03,3,AQUE,1,6.7,28,6.7,,0.86,54,0.34,3.8,,1.4,71,0.29,G,,,,Y,10.5,2.26
2003,3/5/03,3,AQUE,1,6.7,29,6.7,,0.96,48,0.37,3.9,,1.34,72,0.25,G,,,,Y,10.6,2.3
2003,3/5/03,3,AQUE,1,6.7,30,6.7,,1.1,56,0.35,1.6,,0.51,31,0.06,T,,,,Y,8.3,1.61
2003,3/5/03,3,AQUE,1,6.7,31,6.7,,0.77,38,0.35,3.9,,1.52,73,0.37,T,,,,Y,10.6,2.29
2003,3/5/03,3,AQUE,1,6.7,32,4.4,,0.7,53,0.24,0,,0,,,G,,,,Y,4.4,0.7
2003,3/5/03,3,AQUE,1,6.7,,,,,,,0,,0,,,,2.75,,,Y,0,0
2003,3/5/03,3,AQUE,2,7.3,1,0.5,,0.08,6,0.02,0,,0,,,G,,,,Y,0.5,0.08
2003,3/5/03,3,AQUE,2,7.3,2,1.8,,0.16,15,0.09,0,,0,,,G,,,,Y,1.8,0.16
2003,3/5/03,3,AQUE,2,7.3,3,3.6,,0.34,25,0.14,0,,0,,,G,,,,Y,3.6,0.34
2003,3/5/03,3,AQUE,2,7.3,4,1,,0.03,7,0.01,0,,0,,,G,,,,Y,1,0.03
2003,3/5/03,3,AQUE,2,7.3,5,0.8,,0.02,4,0.01,0,,0,,,G,,,,Y,0.8,0.02
2003,3/5/03,3,AQUE,2,7.3,6,1.5,,0.08,10,0.04,0,,0,,,G,,,,Y,1.5,0.08
2003,3/5/03,3,AQUE,2,7.3,7,6.7,,1.04,71,0.27,0,,0,,,G,,,,Y,6.7,1.04
2003,3/5/03,3,AQUE,2,7.3,8,0.5,,0.03,4,0,0,,0,,,G,,,,Y,0.5,0.03
2003,3/5/03,3,AQUE,2,7.3,9,3.1,,0.1,24,0.09,0,,0,,,T,,,,Y,3.1,0.1
2003,3/5/03,3,AQUE,2,7.3,10,1.2,,0.08,12,0.02,0,,0,,,G,,,,Y,1.2,0.08
2003,3/5/03,3,AQUE,2,7.3,11,0.8,,0.04,7,0.01,0,,0,,,G,,,,Y,0.8,0.04
2003,3/5/03,3,AQUE,2,7.3,12,1.7,,0.14,18,0.04,0,,0,,,G,,,,Y,1.7,0.14
2003,3/5/03,3,AQUE,2,7.3,13,3.2,,0.27,24,0.11,0,,0,,,G,,,,Y,3.2,0.27
2003,3/5/03,3,AQUE,2,7.3,14,4.3,,0.52,43,0.13,0,,0,,,G,,,,Y,4.3,0.52
2003,3/5/03,3,AQUE,2,7.3,15,7.2,,1.09,62,0.22,0,,0,,,G,,,,Y,7.2,1.09
2003,3/5/03,3,AQUE,2,7.3,16,3.5,,0.33,30,0.1,0,,0,,,G,,,,Y,3.5,0.33
2003,3/5/03,3,AQUE,2,7.3,17,3.4,,0.3,30,0.08,0,,0,,,G,,,,Y,3.4,0.3
2003,3/5/03,3,AQUE,2,7.3,18,7.3,,0.66,59,0.31,3.4,,0.74,61,0.14,G,,,,Y,10.7,1.4
2003,3/5/03,3,AQUE,2,7.3,19,3.7,,0.07,18,0.07,0,,0,,,C,,,,Y,3.7,0.07
2003,3/5/03,3,AQUE,2,7.3,20,3.2,,0.28,20,0.09,0,,0,,,T,,,,Y,3.2,0.28
2003,3/5/03,3,AQUE,2,7.3,21,3.5,,0.34,26,0.09,0,,0,,,G,,,,Y,3.5,0.34
2003,3/5/03,3,AQUE,2,7.3,22,4.2,,0.54,38,0.13,0,,0,,,G,,,,Y,4.2,0.54
2003,3/5/03,3,AQUE,2,7.3,23,7.3,,0.27,58,0.25,2.7,,0.2,53,0.06,G,,,,Y,10,0.47
2003,3/5/03,3,AQUE,2,7.3,24,7.3,,1.24,72,0.35,2.7,,0.37,36,0.05,G,,,,Y,10,1.61
2003,3/5/03,3,AQUE,2,7.3,25,7.3,,0.21,58,0.21,4.4,,0.41,95,0.15,T,,,,Y,11.7,0.62
2003,3/5/03,3,AQUE,2,7.3,26,4.3,,0.76,43,0.17,0,,0,,,G,,,,Y,4.3,0.76
2003,3/5/03,3,AQUE,2,7.3,27,7.3,,1.26,80,0.31,0,,0,,,G,,,,Y,7.3,1.26
2003,3/5/03,3,AQUE,2,7.3,28,7.3,,0.29,59,0.27,1.8,,0.35,36,0.1,T,,,,Y,9.1,0.64
2003,3/5/03,3,AQUE,2,7.3,29,7.3,,0.77,64,0.31,2.9,,0.72,49,0.11,G,,,,Y,10.2,1.49
2003,3/5/03,3,AQUE,2,7.3,,,,,,,0,,0,,,,1.26,,,Y,0,0
2003,3/5/03,3,MOHK,1,6.4,1,6.4,,0.21,29,0.27,3.8,,0.81,66,0.19,G,,,,Y,10.2,1.02
2003,3/5/03,3,MOHK,1,6.4,2,6.4,,0.41,31,0.29,3.7,,0.72,66,0.18,G,,,,Y,10.1,1.13
2003,3/5/03,3,MOHK,1,6.4,3,2.9,,0.26,15,0.13,0,,0,,,C,,,,Y,2.9,0.26
2003,3/5/03,3,MOHK,1,6.4,4,6.4,,0.25,32,0.25,0.8,,0.07,14,0.03,S,,,,Y,7.2,0.32
2003,3/5/03,3,MOHK,1,6.4,5,1.4,,0.09,10,0.02,0,,0,,,G,,,,Y,1.4,0.09
2003,3/5/03,3,MOHK,1,6.4,6,2.9,,0.28,24,0.1,0,,0,,,G,,,,Y,2.9,0.28
2003,3/5/03,3,MOHK,1,6.4,7,1.1,,0.03,9,0.02,0,,0,,,G,,,,Y,1.1,0.03
2003,3/5/03,3,MOHK,1,6.4,8,6.4,,0.73,35,0.41,5.3,,1.41,85,0.36,G,,,,Y,11.7,2.14
2003,3/5/03,3,MOHK,1,6.4,9,1.8,,0.14,14,0.04,0,,0,,,T,,,,Y,1.8,0.14
2003,3/5/03,3,MOHK,1,6.4,10,1,,0.03,8,0.01,0,,0,,,G,,,,Y,1,0.03
2003,3/5/03,3,MOHK,1,6.4,11,4.7,,0.38,32,0.16,0,,0,,,,,,,Y,4.7,0.38
2003,3/5/03,3,MOHK,1,6.4,12,0.7,,0.03,7,0,0,,0,,,G,,,,Y,0.7,0.03
2003,3/5/03,3,MOHK,1,6.4,13,0.7,,0.02,7,0.01,0,,0,,,G,,,,Y,0.7,0.02
2003,3/5/03,3,MOHK,1,6.4,14,6.4,,0.06,55,0.46,2.1,,0.51,35,0.15,G,,,,Y,8.5,0.57
2003,3/5/03,3,MOHK,1,6.4,15,6.4,,0.35,34,0.23,4.6,,0.19,53,0.27,C,,,,Y,11,0.54
2003,3/5/03,3,MOHK,1,6.4,16,3.1,,0.22,23,0.09,0,,0,,,G,,,,Y,3.1,0.22
2003,3/5/03,3,MOHK,1,6.4,17,5.2,,0.65,58,0.18,0,,0,,,G,,,,Y,5.2,0.65
2003,3/5/03,3,MOHK,1,6.4,18,6.4,,0.46,48,0.25,1.8,,0.34,35,0.07,G,,,,Y,8.2,0.8
2003,3/5/03,3,MOHK,1,6.4,19,3.2,,0.29,30,0.12,0,,0,,,G,,,,Y,3.2,0.29
2003,3/5/03,3,MOHK,1,6.4,20,6.4,,0.64,32,0.38,2.4,,1.07,48,0.31,C,,,,Y,8.8,1.71
2003,3/5/03,3,MOHK,1,6.4,21,6.4,,0.34,27,0.27,4.8,,0.59,50,0.25,T,,,,Y,11.2,0.93
2003,3/5/03,3,MOHK,1,6.4,22,4.3,,0.41,40,0.15,0,,0,,,,,,,Y,4.3,0.41
2003,3/5/03,3,MOHK,1,6.4,23,4.6,,0.41,35,0.16,0,,0,,,G,,,,Y,4.6,0.41
2003,3/5/03,3,MOHK,1,6.4,24,4.7,,0.69,54,0.24,0,,0,,,G,,,,Y,4.7,0.69
2003,3/5/03,3,MOHK,1,6.4,25,2.4,,0.18,17,0.05,0,,0,,,G,,,,Y,2.4,0.18
2003,3/5/03,3,MOHK,1,6.4,26,6.4,,0.79,39,0.35,2.2,,0.5,36,0.09,G,,,,Y,8.6,1.29
2003,3/5/03,3,MOHK,1,6.4,27,3.7,,0.45,39,0.15,0,,0,,,G,,,,Y,3.7,0.45
2003,3/5/03,3,MOHK,1,6.4,28,6.4,,0.71,52,0.27,0.8,,0.12,20,0.02,G,,,,Y,7.2,0.83
2003,3/5/03,3,MOHK,1,6.4,29,2,,0.11,17,0.05,0,,0,,,G,,,,Y,2,0.11
2003,3/5/03,3,MOHK,1,6.4,30,4.5,,0.57,39,0.2,0,,0,,,G,,,,Y,4.5,0.57
2003,3/5/03,3,MOHK,1,6.4,31,6.4,,0.35,32,0.27,3.6,,0.71,71,0.21,G,,,,Y,10,1.06
2003,3/5/03,3,MOHK,1,6.4,32,6.4,,0.71,34,0.34,4.7,,0.91,76,0.28,G,,,,Y,11.1,1.62
2003,3/5/03,3,MOHK,1,6.4,33,2.9,,0.27,24,0.11,0,,0,,,G,,,,Y,2.9,0.27
2003,3/5/03,3,MOHK,1,6.4,34,6.4,,0.51,27,0.38,6,,1.23,97,0.4,G,,,,Y,12.4,1.74
2003,3/5/03,3,MOHK,1,6.4,35,6.4,,1.1,49,0.4,3,,0.86,64,0.18,G,,,,Y,9.4,1.96
2003,3/5/03,3,MOHK,1,6.4,36,1,,0.08,11,0.04,0,,0,,,G,,,,Y,1,0.08
2003,3/5/03,3,MOHK,1,6.4,37,6.4,,0.38,54,0.3,0.25,,0.03,1,0.03,G,,,,Y,6.65,0.41
2003,3/5/03,3,MOHK,1,6.4,38,5.9,,0.81,57,0.26,0,,0,,,G,,,,Y,5.9,0.81
2003,3/5/03,3,MOHK,1,6.4,,,,,,,0,,0,,,,1.78,,,Y,0,0
2003,4/8/03,4,ABUR,1,7.9,1,3.7,,0.37,,,0,,0,,,G,,,,Y,3.7,0.37
2003,4/8/03,4,ABUR,1,7.9,2,2.4,,0.17,,,0,,0,,,G,,,,Y,2.4,0.17
2003,4/8/03,4,ABUR,1,7.9,3,7.9,,0.37,,,5,,1.39,,,G,,,,Y,12.9,1.76
2003,4/8/03,4,ABUR,1,7.9,4,2.1,,0.14,,,0,,0,,,G,,,,Y,2.1,0.14
2003,4/8/03,4,ABUR,1,7.9,5,3,,0.31,,,0,,0,,,G,,,,Y,3,0.31
2003,4/8/03,4,ABUR,1,7.9,6,3.5,,0.22,,,0,,0,,,G,,,,Y,3.5,0.22
2003,4/8/03,4,ABUR,1,7.9,7,6.5,,0.79,,,0,,0,,,G,,,,Y,6.5,0.79
2003,4/8/03,4,ABUR,1,7.9,8,2.1,,0.15,,,0,,0,,,G,,,,Y,2.1,0.15
2003,4/8/03,4,ABUR,1,7.9,9,2.6,,0.18,,,0,,0,,,G,,,,Y,2.6,0.18
2003,4/8/03,4,ABUR,1,7.9,10,7.9,,0.67,,,3.8,,1.04,,,G,,,,Y,11.7,1.71
2003,4/8/03,4,ABUR,1,7.9,11,2.1,,0.17,,,0,,0,,,G,,,,Y,2.1,0.17
2003,4/8/03,4,ABUR,1,7.9,12,4.9,,0.45,,,0,,0,,,G,,,,Y,4.9,0.45
2003,4/8/03,4,ABUR,1,7.9,13,3.4,,0.14,,,0,,0,,,T,,,,Y,3.4,0.14
2003,4/8/03,4,ABUR,1,7.9,14,3.5,,0.19,,,0,,0,,,T,,,,Y,3.5,0.19
2003,4/8/03,4,ABUR,1,7.9,15,7.9,,0.39,,,10,,2.15,,,G,,,,Y,17.9,2.54
2003,4/8/03,4,ABUR,1,7.9,16,2.9,,0.25,,,0,,0,,,G,,,,Y,2.9,0.25
2003,4/8/03,4,ABUR,1,7.9,17,4.3,,0.4,,,0,,0,,,C,,,,Y,4.3,0.4
2003,4/8/03,4,ABUR,1,7.9,18,0.7,,0.03,,,0,,0,,,G,,,,Y,0.7,0.03
2003,4/8/03,4,ABUR,1,7.9,19,7.9,,0.81,,,4.7,,0.94,,,T,,,,Y,12.6,1.75
2003,4/8/03,4,ABUR,1,7.9,20,7.4,,0.43,,,0,,0,,,T,,,,Y,7.4,0.43
2003,4/8/03,4,ABUR,1,7.9,21,3.9,,0.35,,,0,,0,,,G,,,,Y,3.9,0.35
2003,4/8/03,4,ABUR,1,7.9,22,4.5,,0.56,,,0,,0,,,G,,,,Y,4.5,0.56
2003,4/8/03,4,ABUR,1,7.9,23,1,,0.24,,,0,,0,,,G,,,,Y,1,0.24
2003,4/8/03,4,ABUR,1,7.9,24,2.4,,0.25,,,0,,0,,,G,,,,Y,2.4,0.25
2003,4/8/03,4,ABUR,1,7.9,25,7.9,,0.34,,,7,,2.25,,,T,,,,Y,14.9,2.59
2003,4/8/03,4,ABUR,1,7.9,26,4.1,,0.43,,,0,,0,,,G,,,,Y,4.1,0.43
2003,4/8/03,4,ABUR,1,7.9,27,0.6,,0.04,,,0,,0,,,G,,,,Y,0.6,0.04
2003,4/8/03,4,ABUR,1,7.9,28,7.9,,0.83,,,5.1,,1.56,,,G,,,,Y,13,2.39
2003,4/8/03,4,ABUR,1,7.9,29,6.5,,0.97,,,0,,0,,,G,,,,Y,6.5,0.97
2003,4/8/03,4,ABUR,1,7.9,30,0.6,,0.03,,,0,,0,,,T,,,,Y,0.6,0.03
2003,4/8/03,4,ABUR,1,7.9,31,0.8,,0.06,,,0,,0,,,G,,,,Y,0.8,0.06
2003,4/8/03,4,ABUR,1,7.9,32,7.9,,0.38,,,4.6,,3.98,,,G,,,,Y,12.5,4.36
2003,4/8/03,4,ABUR,1,7.9,33,4.3,,0.25,,,0,,0,,,T,,,,Y,4.3,0.25
2003,4/8/03,4,ABUR,1,7.9,34,5.5,,0.36,,,0,,0,,,T,,,,Y,5.5,0.36
2003,4/8/03,4,ABUR,1,7.9,35,7.2,,1.32,,,0,,0,,,G,,,,Y,7.2,1.32
2003,4/8/03,4,ABUR,1,7.9,36,1.5,,0.05,,,0,,0,,,G,,,,Y,1.5,0.05
2003,4/8/03,4,ABUR,1,7.9,37,1.4,,0.07,,,0,,0,,,S,,,,Y,1.4,0.07
2003,4/8/03,4,ABUR,1,7.9,38,0.7,,0.03,,,0,,0,,,G,,,,Y,0.7,0.03
2003,4/8/03,4,ABUR,1,7.9,39,7.9,,1.18,,,1.3,,0.35,,,G,,,,Y,9.2,1.53
2003,4/8/03,4,ABUR,1,7.9,40,7.9,,1.15,,,0.7,,0.07,,,G,,,,Y,8.6,1.22
2003,4/8/03,4,ABUR,1,7.9,41,7.9,,0.33,,,5.1,,0.9,,,T,,,,Y,13,1.23
2003,4/8/03,4,ABUR,1,7.9,42,7.9,,0.52,,,6.4,,2.06,,,G,,,,Y,14.3,2.58
2003,4/8/03,4,ABUR,1,7.9,43,7.9,,0.37,,,8.4,,1.73,,,G,,,,Y,16.3,2.1
2003,4/8/03,4,ABUR,1,7.9,44,7.9,,0.32,,,8.1,,1.21,,,G,,,,Y,16,1.53
2003,4/8/03,4,ABUR,1,7.9,45,1.4,,0.08,,,0,,0,,,T,,,,Y,1.4,0.08
2003,4/8/03,4,ABUR,1,7.9,46,7.9,,0.89,,,4.4,,1.35,,,G,,,,Y,12.3,2.24
2003,4/8/03,4,ABUR,1,7.9,47,7.9,,0.91,,,1.8,,0.59,,,G,,,,Y,9.7,1.5
2003,4/8/03,4,ABUR,1,7.9,48,7.9,,0.31,,,6.4,,0.84,,,T,,,,Y,14.3,1.15
2003,4/8/03,4,ABUR,1,7.9,49,7.9,,1.13,,,1.2,,0.27,,,G,,,,Y,9.1,1.4
2003,4/8/03,4,ABUR,1,7.9,50,7.9,,1.3,,,1.9,,0.43,,,G,,,,Y,9.8,1.73
2003,4/8/03,4,ABUR,1,7.9,51,7.9,,1.06,,,3.8,,1.09,,,G,,,,Y,11.7,2.15
2003,4/8/03,4,ABUR,1,7.9,52,7.9,,0.37,,,0.4,,0.3,,,C,,,,Y,8.3,0.67
2003,4/8/03,4,ABUR,1,7.9,53,6.3,,0.94,,,0,,0,,,G,,,,Y,6.3,0.94
2003,4/8/03,4,ABUR,1,7.9,54,2.5,,0.21,,,0,,0,,,G,,,,Y,2.5,0.21
2003,4/8/03,4,ABUR,1,7.9,55,7.9,,1.05,,,4.3,,1.02,,,G,,,,Y,12.2,2.07
2003,4/8/03,4,ABUR,1,7.9,56,3.6,,0.15,,,0,,0,,,S,,,,Y,3.6,0.15
2003,4/8/03,4,ABUR,1,7.9,57,1.3,,0.05,,,0,,0,,,,,,,Y,1.3,0.05
2003,4/8/03,4,ABUR,1,7.9,58,7.9,,0.35,,,8.2,,1.43,,,T,,,,Y,16.1,1.78
2003,4/8/03,4,ABUR,1,7.9,59,7.9,,0.37,,,1.5,,0.15,,,T,,,,Y,9.4,0.52
2003,4/8/03,4,ABUR,1,7.9,60,7.9,,0.33,,,0,,0,,,,,,,Y,7.9,0.33
2003,4/8/03,4,ABUR,1,7.9,61,4.2,,0.15,,,0,,0,,,T,,,,Y,4.2,0.15
2003,4/8/03,4,ABUR,1,7.9,62,4.5,,0.19,,,0,,0,,,C,,,,Y,4.5,0.19
2003,4/8/03,4,ABUR,1,7.9,63,5.1,,0.32,,,0,,0,,,S,,,,Y,5.1,0.32
2003,4/8/03,4,ABUR,1,7.9,64,5.6,,0.31,,,0,,0,,,T,,,,Y,5.6,0.31
2003,4/8/03,4,ABUR,1,7.9,65,7.9,,0.34,,,0.9,,0.07,,,C,,,,Y,8.8,0.41
2003,4/8/03,4,ABUR,1,7.9,,,,,,,0,,0,,,,6.77,,,Y,0,0
2003,4/8/03,4,ABUR,1,7.9,,,,,,,0,,0,,,,5.04,,u,Y,0,0
2003,4/8/03,4,MOHK,1,6.4,1,1.3,,0.15,,,0,,0,,,G,,,,Y,1.3,0.15
2003,4/8/03,4,MOHK,1,6.4,2,1.7,,0.16,,,0,,0,,,G,,,,Y,1.7,0.16
2003,4/8/03,4,MOHK,1,6.4,3,1.9,,0.22,,,0,,0,,,G,,,,Y,1.9,0.22
2003,4/8/03,4,MOHK,1,6.4,4,5,,0.49,,,0,,0,,,G,,,,Y,5,0.49
2003,4/8/03,4,MOHK,1,6.4,5,4.1,,0.32,,,0,,0,,,G,,,,Y,4.1,0.32
2003,4/8/03,4,MOHK,1,6.4,6,5.1,,0.52,,,0,,0,,,G,,,,Y,5.1,0.52
2003,4/8/03,4,MOHK,1,6.4,7,5.7,,0.41,,,0,,0,,,C,,,,Y,5.7,0.41
2003,4/8/03,4,MOHK,1,6.4,8,5.3,,0.55,,,0,,0,,,G,,,,Y,5.3,0.55
2003,4/8/03,4,MOHK,1,6.4,9,6.4,,0.86,,,0.7,,0.05,,,G,,,,Y,7.1,0.91
2003,4/8/03,4,MOHK,1,6.4,10,4.8,,0.3,,,0,,0,,,G,,,,Y,4.8,0.3
2003,4/8/03,4,MOHK,1,6.4,11,5.4,,0.26,,,0,,0,,,T,,,,Y,5.4,0.26
2003,4/8/03,4,MOHK,1,6.4,12,5.7,,0.58,,,0,,0,,,G,,,,Y,5.7,0.58
2003,4/8/03,4,MOHK,1,6.4,13,3.9,,0.29,,,0,,0,,,G,,,,Y,3.9,0.29
2003,4/8/03,4,MOHK,1,6.4,14,1.6,,0.23,,,0,,0,,,G,,,,Y,1.6,0.23
2003,4/8/03,4,MOHK,1,6.4,15,6.3,,0.9,,,0,,0,,,G,,,,Y,6.3,0.9
2003,4/8/03,4,MOHK,1,6.4,16,6.4,,0.55,,,2,,0.62,,,G,,,,Y,8.4,1.17
2003,4/8/03,4,MOHK,1,6.4,17,6.4,,0.49,,,2.4,,0.56,,,G,,,,Y,8.8,1.05
2003,4/8/03,4,MOHK,1,6.4,18,3.4,,0.23,,,0,,0,,,G,,,,Y,3.4,0.23
2003,4/8/03,4,MOHK,1,6.4,19,6,,0.37,,,0,,0,,,G,,,,Y,6,0.37
2003,4/8/03,4,MOHK,1,6.4,20,0.5,,0.02,,,0,,0,,,G,,,,Y,0.5,0.02
2003,4/8/03,4,MOHK,1,6.4,21,6.4,,0.46,,,3.6,,0.87,,,G,,,,Y,10,1.33
2003,4/8/03,4,MOHK,1,6.4,22,6.4,,0.55,,,2.7,,0.8,,,T,,,,Y,9.1,1.35
2003,4/8/03,4,MOHK,1,6.4,23,2.8,,0.2,,,0,,0,,,G,,,,Y,2.8,0.2
2003,4/8/03,4,MOHK,1,6.4,24,0.7,,0.01,,,0,,0,,,G,,,,Y,0.7,0.01
2003,4/8/03,4,MOHK,1,6.4,25,6.4,,0.29,,,1.7,,0.25,,,G,,,,Y,8.1,0.54
2003,4/8/03,4,MOHK,1,6.4,26,4.2,,0.34,,,0,,0,,,G,,,,Y,4.2,0.34
2003,4/8/03,4,MOHK,1,6.4,27,1.4,,0.03,,,0,,0,,,G,,,,Y,1.4,0.03
2003,4/8/03,4,MOHK,1,6.4,28,3.4,,0.2,,,0,,0,,,G,,,,Y,3.4,0.2
2003,4/8/03,4,MOHK,1,6.4,29,3.7,,0.26,,,0,,0,,,G,,,,Y,3.7,0.26
2003,4/8/03,4,MOHK,1,6.4,30,6.4,,0.63,,,3,,0.76,,,G,,,,Y,9.4,1.39
2003,4/8/03,4,MOHK,1,6.4,31,2.4,,0.12,,,0,,0,,,G,,,,Y,2.4,0.12
2003,4/8/03,4,MOHK,1,6.4,32,4.7,,0.36,,,0,,0,,,G,,,,Y,4.7,0.36
2003,4/8/03,4,MOHK,1,6.4,33,3.4,,0.13,,,0,,0,,,G,,,,Y,3.4,0.13
2003,4/8/03,4,MOHK,1,6.4,34,3.4,,0.09,,,0,,0,,,S,,,,Y,3.4,0.09
2003,4/8/03,4,MOHK,1,6.4,35,2.2,,0.02,,,0,,0,,,G,,,,Y,2.2,0.02
2003,4/8/03,4,MOHK,1,6.4,36,0.3,,0.01,,,0,,0,,,G,,,,Y,0.3,0.01
2003,4/8/03,4,MOHK,1,6.4,37,6.4,,0.5,,,1.3,,0.26,,,G,,,,Y,7.7,0.76
2003,4/8/03,4,MOHK,1,6.4,38,1.7,,0.04,,,0,,0,,,G,,,,Y,1.7,0.04
2003,4/8/03,4,MOHK,1,6.4,39,4.7,,0.2,,,0,,0,,,G,,,,Y,4.7,0.2
2003,4/8/03,4,MOHK,1,6.4,40,4.4,,0.19,,,0,,0,,,T,,,,Y,4.4,0.19
2003,4/8/03,4,MOHK,1,6.4,41,0.7,,0.02,,,0,,0,,,G,,,,Y,0.7,0.02
2003,4/8/03,4,MOHK,1,6.4,42,4.5,,0.19,,,0,,0,,,S,,,,Y,4.5,0.19
2003,4/8/03,4,MOHK,1,6.4,43,4.2,,0.19,,,0,,0,,,G,,,,Y,4.2,0.19
2003,4/8/03,4,MOHK,1,6.4,44,4.7,,0.16,,,0,,0,,,S,,,,Y,4.7,0.16
2003,4/8/03,4,MOHK,1,6.4,45,3.8,,0.08,,,0,,0,,,S,,,,Y,3.8,0.08
2003,4/8/03,4,MOHK,1,6.4,46,0.5,,0.01,,,0,,0,,,S,,,,Y,0.5,0.01
2003,4/8/03,4,MOHK,1,6.4,,,,,,,0,,0,,,,0.42,,,Y,0,0
2003,4/8/03,4,MOHK,1,6.4,,,,,,,0,,0,,,,0.85,,u,Y,0,0
2003,4/15/03,4,AQUE,1,5.5,1,1.3,,0.07,,,0,,0,,,G,,,,Y,1.3,0.07
2003,4/15/03,4,AQUE,1,5.5,2,1.4,,0.08,,,0,,0,,,G,,,,Y,1.4,0.08
